Time_ms,Microphone
9735,357
9756,403
9778,368
9799,372
9821,351
9843,387
9864,353
9886,542
9908,374
9929,350
9951,361
9972,319
9994,357
10016,357
10037,365
10059,363
10081,351
10102,341
10124,329
10146,361
10167,404
10189,466
10210,339
10232,436
10254,355
10275,330
10297,508
10319,519
10340,354
10362,354
10384,364
10405,366
10427,386
10448,308
10470,501
10492,471
10513,365
10535,387
10557,392
10578,380
10600,507
10622,406
10643,386
10665,370
10686,499
10708,461
10730,491
10751,306
10773,354
10795,377
10816,380
10838,359
10859,537
10881,389
10903,381
10924,353
10946,346
10968,387
10989,354
11011,409
11033,359
11054,366
11076,336
11097,369
11119,319
11141,366
11162,346
11184,321
11206,489
11227,486
11249,350
11270,341
11292,451
11314,353
11335,333
11357,475
11379,341
11400,378
11422,344
11444,397
11465,385
11487,373
11508,365
11530,325
11552,505
11573,365
11595,423
11617,374
11638,385
11660,397
11682,341
11703,330
11725,396
11746,343
11768,551
11790,355
11811,402
11833,369
11855,347
11876,390
11898,387
11919,409
11941,348
11963,391
11984,413
12006,368
12028,393
12049,443
12071,364
12093,366
12114,339
12136,360
12157,355
12179,347
12201,339
12222,360
12244,433
12266,477
12287,363
12309,383
12331,359
12352,387
12374,365
12395,379
12417,374
12439,373
12460,393
12482,374
12504,395
12525,343
12547,391
12568,358
12590,380
12612,367
12633,351
12655,459
12677,373
12698,362
12720,383
12742,379
12763,517
12785,442
12806,370
12828,382
12850,472
12871,500
12893,373
12915,369
12936,350
12958,487
12980,344
13001,331
13023,428
13044,377
13066,438
13088,371
13109,373
13131,381
13153,346
13174,366
13196,381
13217,360
13239,425
13261,371
13282,383
13304,492
13326,344
13347,397
13369,366
13391,462
13412,360
13434,517
13455,329
13477,457
13499,318
13520,364
13542,494
13564,366
13585,479
13607,369
13629,360
13650,377
13672,371
13693,358
13715,504
13737,360
13758,490
13780,359
13802,332
13823,391
13845,378
13866,356
13888,387
13910,376
13931,500
13953,387
13975,351
13996,446
14018,353
14040,528
14061,412
14083,370
14104,354
14126,371
14148,386
14169,358
14191,356
14213,321
14234,386
14256,338
14278,321
14299,331
14321,398
14342,363
14364,374
14386,469
14407,373
14429,349
14451,373
14472,394
14494,376
14515,518
14537,377
14559,368
14580,465
14602,356
14624,368
14645,380
14667,328
14689,378
14710,368
14732,380
14753,370
14775,367
14797,346
14818,369
14840,363
14862,366
14883,392
14905,359
14927,370
14948,368
14970,360
14991,435
15013,356
15035,362
15056,360
15078,367
15100,380
15121,513
15143,495
15164,494
15186,345
15208,357
15229,428
15251,402
15273,367
15294,406
