Time_ms,Microphone
14191,369
14213,492
14234,401
14256,319
14278,371
14299,394
14321,365
14343,488
14364,503
14386,351
14407,354
14429,497
14451,373
14472,400
14494,454
14516,422
14537,379
14559,370
14581,350
14602,376
14624,393
14645,383
14667,364
14689,457
14710,336
14732,348
14754,328
14775,328
14797,373
14818,359
14840,367
14862,373
14883,370
14905,378
14927,483
14948,361
14970,449
14992,393
15013,366
15035,366
15056,382
15078,345
15100,356
15121,514
15143,341
15165,364
15186,434
15208,361
15230,508
15251,384
15273,373
15294,502
15316,370
15338,342
15359,354
